times,latitude,longitude
2021-09-01 00:00:00,46.73,-116.997
2021-09-01 01:00:00,46.72905305288681,-116.9981290525934
2021-09-01 02:00:00,46.728688575338666,-116.99671850729518
2021-09-01 03:00:00,46.728914883417204,-116.99707570019298
2021-09-01 04:00:00,46.729137230755995,-116.99896343062517
2021-09-01 05:00:00,46.729261781040925,-116.99830676697742
2021-09-01 06:00:00,46.72942884394046,-116.99799160904428
2021-09-01 07:00:00,46.72958627391079,-116.99900481926764
2021-09-01 08:00:00,46.72962289071211,-116.99861897506757
2021-09-01 09:00:00,46.729863495593186,-116.99838487965654
2021-09-01 10:00:00,46.73012740808477,-116.99892902967974
2021-09-01 11:00:00,46.729836803052095,-116.99851542817595
2021-09-01 12:00:00,46.72922518703609,-116.99789075621896
2021-09-01 13:00:00,46.729994707405574,-116.99758995202696
2021-09-01 14:00:00,46.729907063123925,-116.99792303654466
2021-09-01 15:00:00,46.72928883903514,-116.99929753055461
2021-09-01 16:00:00,46.72929742257758,-117.0006528547884
2021-09-01 17:00:00,46.72942850899097,-117.00222336638878
2021-09-01 18:00:00,46.72884296823595,-117.00367597918573
2021-09-01 19:00:00,46.729068486901944,-117.00388189029898
2021-09-01 20:00:00,46.729005864541364,-117.00510179424528
2021-09-01 21:00:00,46.729016372636266,-117.00365159040217
2021-09-01 22:00:00,46.729299351052646,-117.00459689969883
2021-09-01 23:00:00,46.72980157228979,-117.00627810636895
2021-09-02 00:00:00,46.730565683747194,-117.00661038406328
2021-09-02 01:00:00,46.730542815841865,-117.00541761175396
2021-09-02 02:00:00,46.73059800862149,-117.00559963696145
2021-09-02 03:00:00,46.73039281957439,-117.00375074542947
2021-09-02 04:00:00,46.729901133534355,-117.00394334083042
2021-09-02 05:00:00,46.73000318626935,-117.00441108212948
2021-09-02 06:00:00,46.72991577448198,-117.00328065812259
2021-09-02 07:00:00,46.730004970761584,-117.00479126874113
2021-09-02 08:00:00,46.72939531470138,-117.00435317932056
2021-09-02 09:00:00,46.72925131861078,-117.00614421071991
2021-09-02 10:00:00,46.72973447508642,-117.00487148942018
2021-09-02 11:00:00,46.72860677450881,-117.00712365227054
2021-09-02 12:00:00,46.72829177985408,-117.00748016748607
2021-09-02 13:00:00,46.72685287269471,-117.00851442458661
2021-09-02 14:00:00,46.727041520989715,-117.00938757911997
2021-09-02 15:00:00,46.72833887015693,-117.01132040116546
2021-09-02 16:00:00,46.727937070474,-117.01032538191583
2021-09-02 17:00:00,46.72787076936843,-117.0102779521116
2021-09-02 18:00:00,46.72813102271367,-117.01044144283577
2021-09-02 19:00:00,46.72786679847304,-117.00920218511975
2021-09-02 20:00:00,46.728575322442026,-117.00950292305198
2021-09-02 21:00:00,46.72913241842037,-117.00880785452253
2021-09-02 22:00:00,46.72923293743983,-117.00847191275352
2021-09-02 23:00:00,46.72962156350192,-117.00843394749901
2021-09-03 00:00:00,46.72874424049426,-117.0081527930836
2021-09-03 01:00:00,46.72887276533221,-117.00991674374634
2021-09-03 02:00:00,46.7291251389555,-117.00812120162315
2021-09-03 03:00:00,46.72896537859722,-117.00806032590405
2021-09-03 04:00:00,46.72938210054474,-117.00754636484822
2021-09-03 05:00:00,46.72929453709663,-117.00651661822253
2021-09-03 06:00:00,46.7298878662666,-117.00667007911832
2021-09-03 07:00:00,46.729837347647006,-117.00726744340216
2021-09-03 08:00:00,46.73017168513935,-117.00741082877501
2021-09-03 09:00:00,46.73054917971645,-117.00746028784141
2021-09-03 10:00:00,46.73089450999017,-117.00423687772894
2021-09-03 11:00:00,46.730845854512225,-117.00330735147799
2021-09-03 12:00:00,46.731314816411476,-117.00267196368881
2021-09-03 13:00:00,46.731090761133316,-117.00332195432675
2021-09-03 14:00:00,46.730911542520815,-117.00371086406508
2021-09-03 15:00:00,46.73117204356636,-117.00509693289554
2021-09-03 16:00:00,46.73108830420264,-117.00576736532956
2021-09-03 17:00:00,46.73153387416147,-117.0066692630936
2021-09-03 18:00:00,46.73159379441892,-117.00606466000362
2021-09-03 19:00:00,46.7317898437317,-117.00826106558473
2021-09-03 20:00:00,46.73173885448732,-117.00700442459367
2021-09-03 21:00:00,46.732005615519164,-117.00562053457728
2021-09-03 22:00:00,46.73219208155497,-117.00724586744379
2021-09-03 23:00:00,46.73312482852865,-117.00885811114566
2021-09-04 00:00:00,46.73315361877768,-117.00902118623387
2021-09-04 01:00:00,46.73264764915982,-117.00869386862325
2021-09-04 02:00:00,46.73301552927822,-117.00819190857067
2021-09-04 03:00:00,46.732875237997504,-117.00796633437066
2021-09-04 04:00:00,46.73281784091197,-117.00703185423727
2021-09-04 05:00:00,46.733028038051295,-117.00507331054166
2021-09-04 06:00:00,46.73211180773006,-117.00495508559914
2021-09-04 07:00:00,46.732138452170666,-117.0039739249054
2021-09-04 08:00:00,46.732451695293726,-117.00417814603345
2021-09-04 09:00:00,46.732287451998644,-117.00286757450972
2021-09-04 10:00:00,46.7326129325084,-117.00395345320061
2021-09-04 11:00:00,46.732690831847535,-117.00628248554952
2021-09-04 12:00:00,46.73265533922808,-117.00671860881715
2021-09-04 13:00:00,46.73193326041168,-117.00544830482298
2021-09-04 14:00:00,46.73183511369692,-117.00598251411057
2021-09-04 15:00:00,46.73248330332224,-117.00733777204218
2021-09-04 16:00:00,46.73226028581718,-117.0075005232137
2021-09-04 17:00:00,46.73280126657057,-117.00758149526133
2021-09-04 18:00:00,46.73250313750815,-117.00887127795357
2021-09-04 19:00:00,46.73244489695199,-117.00862951278575
2021-09-04 20:00:00,46.73317268437369,-117.00951392838559
2021-09-04 21:00:00,46.732737250674454,-117.01180845136483
2021-09-04 22:00:00,46.73383485980327,-117.01290834251337
2021-09-04 23:00:00,46.733438364734766,-117.01284137274862
2021-09-05 00:00:00,46.73377766941675,-117.01221721358884
2021-09-05 01:00:00,46.73411265736433,-117.01270163099733
2021-09-05 02:00:00,46.73376371879541,-117.01236498527149
2021-09-05 03:00:00,46.733519333665264,-117.01424785269458
2021-09-05 04:00:00,46.73303850983033,-117.01428335462094
2021-09-05 05:00:00,46.732938735322726,-117.01539430844142
2021-09-05 06:00:00,46.73276166895295,-117.01722088355639
2021-09-05 07:00:00,46.73262990359034,-117.01698581561334
2021-09-05 08:00:00,46.73225022449656,-117.01771164592127
2021-09-05 09:00:00,46.732243539408074,-117.01823024397655
2021-09-05 10:00:00,46.73116715621784,-117.01746800769307
2021-09-05 11:00:00,46.73170476817373,-117.01700723551882
2021-09-05 12:00:00,46.73191324931091,-117.01705708970731
2021-09-05 13:00:00,46.73106641943883,-117.01940940018149
2021-09-05 14:00:00,46.73136406837623,-117.01990237315889
2021-09-05 15:00:00,46.73113777918432,-117.02080273721188
2021-09-05 16:00:00,46.731576460913715,-117.02173047453556
2021-09-05 17:00:00,46.73061300972106,-117.02149680351253
2021-09-05 18:00:00,46.73102500463552,-117.02036439706161
2021-09-05 19:00:00,46.730947906803074,-117.02072267113614
2021-09-05 20:00:00,46.730295663453475,-117.0195625799903
2021-09-05 21:00:00,46.7307712705833,-117.01993631350682
2021-09-05 22:00:00,46.731047818397435,-117.02129440451169
2021-09-05 23:00:00,46.73065576672629,-117.01942821338862
2021-09-06 00:00:00,46.730171503427684,-117.02065802484088
2021-09-06 01:00:00,46.73022833528923,-117.02028082176744
2021-09-06 02:00:00,46.73086206957319,-117.0187726659766
2021-09-06 03:00:00,46.73119669690969,-117.01908045487141
2021-09-06 04:00:00,46.730825386844835,-117.01974941614118
2021-09-06 05:00:00,46.73005360881621,-117.02029935884471
2021-09-06 06:00:00,46.73106391764376,-117.02076109174604
2021-09-06 07:00:00,46.73138223308357,-117.02051835798025
2021-09-06 08:00:00,46.731930832409404,-117.01791687922773
2021-09-06 09:00:00,46.73098921986205,-117.01718663697145
2021-09-06 10:00:00,46.73092490758862,-117.01669728497026
2021-09-06 11:00:00,46.73026130507975,-117.01595024657131
2021-09-06 12:00:00,46.73003409901338,-117.01560446272156
2021-09-06 13:00:00,46.73102638061028,-117.01636785376573
2021-09-06 14:00:00,46.730791615327384,-117.01634755974054
2021-09-06 15:00:00,46.73099465139216,-117.01683230815932
2021-09-06 16:00:00,46.73238245361411,-117.01640608244372
2021-09-06 17:00:00,46.73283269721193,-117.01744887246748
2021-09-06 18:00:00,46.732548987533626,-117.01748381631101
2021-09-06 19:00:00,46.73300797387668,-117.01726745555221
2021-09-06 20:00:00,46.73309223961353,-117.01814176134407
2021-09-06 21:00:00,46.732043376672195,-117.01919083833833
2021-09-06 22:00:00,46.73248620946554,-117.0196848350011
2021-09-06 23:00:00,46.7327208040147,-117.01976344753346
2021-09-07 00:00:00,46.73348503069835,-117.02034445141851
2021-09-07 01:00:00,46.73361420978789,-117.02048329452872
2021-09-07 02:00:00,46.73298839005625,-117.01935010331944
2021-09-07 03:00:00,46.732920796258924,-117.0198940957043
2021-09-07 04:00:00,46.7328096999058,-117.02037813332035
2021-09-07 05:00:00,46.73297030734686,-117.02058388936035
2021-09-07 06:00:00,46.73270790052321,-117.02077179354885
2021-09-07 07:00:00,46.73240889439016,-117.02052753856734
2021-09-07 08:00:00,46.73132758995209,-117.02214495586381
2021-09-07 09:00:00,46.73192159405851,-117.02139960402775
2021-09-07 10:00:00,46.732574648431864,-117.02181359837925
2021-09-07 11:00:00,46.73276087587061,-117.0213076473433
2021-09-07 12:00:00,46.7320039436478,-117.02034453480802
2021-09-07 13:00:00,46.73141067285025,-117.01903358907694
2021-09-07 14:00:00,46.730734999814175,-117.02056165584892
2021-09-07 15:00:00,46.73110523863064,-117.02110479866576
2021-09-07 16:00:00,46.731486966507674,-117.02068081258453
2021-09-07 17:00:00,46.73180147907982,-117.02058491473358
2021-09-07 18:00:00,46.7313638492282,-117.02300372705562
2021-09-07 19:00:00,46.73162898682785,-117.02383420896085
2021-09-07 20:00:00,46.73221769732176,-117.02230468393668
2021-09-07 21:00:00,46.732610569107095,-117.02336843122627
2021-09-07 22:00:00,46.732173007400526,-117.0237816916138
2021-09-07 23:00:00,46.7319139718699,-117.02501912363566
2021-09-08 00:00:00,46.73147301243764,-117.02544554122191
2021-09-08 01:00:00,46.73118336431224,-117.02407032862223
2021-09-08 02:00:00,46.73080996751858,-117.02318321045489
2021-09-08 03:00:00,46.73010775146178,-117.02441758106343
2021-09-08 04:00:00,46.73065068407203,-117.02371141255168
2021-09-08 05:00:00,46.73088346802202,-117.02198411831269
2021-09-08 06:00:00,46.73067989470566,-117.02422896435701
2021-09-08 07:00:00,46.730204521367874,-117.02342840626865
2021-09-08 08:00:00,46.73139012843893,-117.02228626161069
2021-09-08 09:00:00,46.73202594316595,-117.02342752501137
2021-09-08 10:00:00,46.73153023458074,-117.02395397961139
2021-09-08 11:00:00,46.73143911217961,-117.02451716531705
2021-09-08 12:00:00,46.73097446915471,-117.02419753835402
2021-09-08 13:00:00,46.73116254841094,-117.02612707536427
2021-09-08 14:00:00,46.7312416595245,-117.02604437576078
2021-09-08 15:00:00,46.731297163557414,-117.0265152511453
2021-09-08 16:00:00,46.731426708817395,-117.02645441458793
2021-09-08 17:00:00,46.73239274109683,-117.02765449273619
2021-09-08 18:00:00,46.7316752447147,-117.02717403550206
2021-09-08 19:00:00,46.73062580712491,-117.02630023421669
2021-09-08 20:00:00,46.7296355827397,-117.0259948703924
2021-09-08 21:00:00,46.730590061478686,-117.02875637235063
2021-09-08 22:00:00,46.730361019115804,-117.02892905097275
2021-09-08 23:00:00,46.73003916947435,-117.02951895196018
2021-09-09 00:00:00,46.73044490233249,-117.02750437020852
2021-09-09 01:00:00,46.730713638994146,-117.02577318190768
2021-09-09 02:00:00,46.73101356521431,-117.02478998861882
2021-09-09 03:00:00,46.73159396463126,-117.0247816546847
2021-09-09 04:00:00,46.73053195040298,-117.02440670427977
2021-09-09 05:00:00,46.73028159054499,-117.02471431164155
2021-09-09 06:00:00,46.73025486347758,-117.02605403391263
2021-09-09 07:00:00,46.730264520105855,-117.02598471414264
2021-09-09 08:00:00,46.730268487603674,-117.02437035504782
2021-09-09 09:00:00,46.730549479214794,-117.02487839902561
2021-09-09 10:00:00,46.73138768078607,-117.02555018645954
2021-09-09 11:00:00,46.731000018990315,-117.02407700057049
2021-09-09 12:00:00,46.7311672013684,-117.02437478868488
2021-09-09 13:00:00,46.73037585152611,-117.02533367192653
2021-09-09 14:00:00,46.73041965476795,-117.02748808809223
2021-09-09 15:00:00,46.73045190281672,-117.02590118974827
2021-09-09 16:00:00,46.73132261539761,-117.02646014705203
2021-09-09 17:00:00,46.73097518875603,-117.02848103928396
2021-09-09 18:00:00,46.7317558996833,-117.02948049926758
2021-09-09 19:00:00,46.73206088345207,-117.0294427590463
2021-09-09 20:00:00,46.73152515144657,-117.03077329804225
2021-09-09 21:00:00,46.731470603025095,-117.03030994414613
2021-09-09 22:00:00,46.73197622939892,-117.03041841846951
2021-09-09 23:00:00,46.732912162008496,-117.02992277612515
2021-09-10 00:00:00,46.73347073676722,-117.03270023338686
2021-09-10 01:00:00,46.7335167225496,-117.03295683673107
2021-09-10 02:00:00,46.73375639146853,-117.03433018460917
2021-09-10 03:00:00,46.733771606413846,-117.03526066531825
2021-09-10 04:00:00,46.73345241641222,-117.03841077227233
2021-09-10 05:00:00,46.73343878796962,-117.03775208716313
2021-09-10 06:00:00,46.73280764134552,-117.03772042275885
2021-09-10 07:00:00,46.732421451841766,-117.03571466241497
2021-09-10 08:00:00,46.73270253087674,-117.03553478231052
2021-09-10 09:00:00,46.73344107085396,-117.03586759480314
2021-09-10 10:00:00,46.73268853246526,-117.03600522952354
2021-09-10 11:00:00,46.7326181573429,-117.03485078991932
2021-09-10 12:00:00,46.73279971407785,-117.03502359150959
2021-09-10 13:00:00,46.73199808783189,-117.03366289859218
2021-09-10 14:00:00,46.7326931603835,-117.03249334481791
2021-09-10 15:00:00,46.73313611321165,-117.03220680936452
2021-09-10 16:00:00,46.732133695958076,-117.03046111540432
2021-09-10 17:00:00,46.73261739904571,-117.03027366163609
