times,latitude,longitude
2021-09-01 00:00:00,46.73,-116.997
2021-09-01 01:00:00,46.72996289440393,-116.99672818643745
2021-09-01 02:00:00,46.72939680984568,-116.9969917376135
2021-09-01 03:00:00,46.7292433023113,-116.99553838280917
2021-09-01 04:00:00,46.72904153190936,-116.99320091518005
2021-09-01 05:00:00,46.7295507888514,-116.99313380581857
2021-09-01 06:00:00,46.729712224266734,-116.99233487074322
2021-09-01 07:00:00,46.730026990665735,-116.99243641537052
2021-09-01 08:00:00,46.72988164575341,-116.99287331480899
2021-09-01 09:00:00,46.73015915472598,-116.99171271833357
2021-09-01 10:00:00,46.73091645455393,-116.99150619007793
2021-09-01 11:00:00,46.730786502687096,-116.99050899700711
2021-09-01 12:00:00,46.73204610232843,-116.99014746326257
2021-09-01 13:00:00,46.73232354468593,-116.99061177460823
2021-09-01 14:00:00,46.731595743455244,-116.99062975605307
2021-09-01 15:00:00,46.73256599328659,-116.98918504413955
2021-09-01 16:00:00,46.732402769448036,-116.98785351085172
2021-09-01 17:00:00,46.73291124287638,-116.98830341160347
2021-09-01 18:00:00,46.733112485858655,-116.98892283300785
2021-09-01 19:00:00,46.73263248188827,-116.98905763968368
2021-09-01 20:00:00,46.73277022916554,-116.98895449070102
2021-09-01 21:00:00,46.733211487313675,-116.99213904097223
2021-09-01 22:00:00,46.732167722978744,-116.99315047467466
2021-09-01 23:00:00,46.73208993539543,-116.99365705667316
2021-09-02 00:00:00,46.7325406896615,-116.9943851989027
2021-09-02 01:00:00,46.73256577113288,-116.99439129824651
2021-09-02 02:00:00,46.73232645587768,-116.99637011774671
2021-09-02 03:00:00,46.732172256274495,-116.99603990368063
2021-09-02 04:00:00,46.731651889083146,-116.99573822007736
2021-09-02 05:00:00,46.73151185484123,-116.99552123553231
2021-09-02 06:00:00,46.731276376073,-116.9968620368695
2021-09-02 07:00:00,46.73194500182882,-116.99694976693662
2021-09-02 08:00:00,46.73196378587382,-116.99648109851653
2021-09-02 09:00:00,46.73195876344622,-116.9982789841129
2021-09-02 10:00:00,46.731271006267754,-116.9992425069032
2021-09-02 11:00:00,46.730085597369836,-116.99832565096186
2021-09-02 12:00:00,46.729971251914634,-116.9988253748667
2021-09-02 13:00:00,46.72930340397822,-116.99899988448836
2021-09-02 14:00:00,46.728336415415875,-116.99827721418585
2021-09-02 15:00:00,46.728767663502005,-116.99804324519067
2021-09-02 16:00:00,46.728921832911006,-116.99716663939033
2021-09-02 17:00:00,46.72921674110285,-116.997186302938
2021-09-02 18:00:00,46.728539529964806,-116.9963041413899
2021-09-02 19:00:00,46.72864001473412,-116.9960819985293
2021-09-02 20:00:00,46.728838450610795,-116.99640439704524
2021-09-02 21:00:00,46.72937597217318,-116.99575116339196
2021-09-02 22:00:00,46.72955089263556,-116.99703334176426
2021-09-02 23:00:00,46.72880463078376,-116.99609111211149
2021-09-03 00:00:00,46.72927925487945,-116.99551321498463
2021-09-03 01:00:00,46.72934161328344,-116.99494530674274
2021-09-03 02:00:00,46.729304109334215,-116.99545178529749
2021-09-03 03:00:00,46.72898172451013,-116.99462993232152
2021-09-03 04:00:00,46.72997296181894,-116.99492935366544
2021-09-03 05:00:00,46.73016000671661,-116.99567768028393
2021-09-03 06:00:00,46.730432471550834,-116.99589195330556
2021-09-03 07:00:00,46.73043162584133,-116.99373816381977
2021-09-03 08:00:00,46.73053174420032,-116.99351624618906
2021-09-03 09:00:00,46.729963059435114,-116.9933770614334
2021-09-03 10:00:00,46.72995310949169,-116.9932791009604
2021-09-03 11:00:00,46.73005623375927,-116.9939094431898
2021-09-03 12:00:00,46.7307485752296,-116.992977933137
2021-09-03 13:00:00,46.72978948521109,-116.99301598093626
2021-09-03 14:00:00,46.730272296135944,-116.99344653500054
2021-09-03 15:00:00,46.730269737711744,-116.99408659312463
2021-09-03 16:00:00,46.73006242508152,-116.99352626658975
2021-09-03 17:00:00,46.729875671333,-116.99152092463987
2021-09-03 18:00:00,46.729926124178625,-116.99237536276344
2021-09-03 19:00:00,46.72992329763089,-116.99471211504151
2021-09-03 20:00:00,46.73006244129441,-116.9950141141087
2021-09-03 21:00:00,46.73118678041132,-116.99782881734016
2021-09-03 22:00:00,46.7310076495059,-116.99809887747386
2021-09-03 23:00:00,46.730442263017665,-116.9975252412125
2021-09-04 00:00:00,46.73002652542922,-116.99618472288297
2021-09-04 01:00:00,46.73008158654535,-116.99592230807691
2021-09-04 02:00:00,46.73019687446621,-116.99500107101947
2021-09-04 03:00:00,46.72983482706916,-116.9944734945865
2021-09-04 04:00:00,46.73040991468433,-116.99420448358401
2021-09-04 05:00:00,46.730438711937296,-116.99447855446131
2021-09-04 06:00:00,46.730544597221375,-116.99327950010542
2021-09-04 07:00:00,46.73033800265254,-116.99256454379879
2021-09-04 08:00:00,46.73141178652335,-116.9947368129805
2021-09-04 09:00:00,46.730473207248174,-116.99546732448778
2021-09-04 10:00:00,46.73073661141996,-116.99605663535417
2021-09-04 11:00:00,46.73098559676433,-116.99634260916427
2021-09-04 12:00:00,46.730322333282054,-116.9961941068956
2021-09-04 13:00:00,46.73159339855011,-116.99687209031624
2021-09-04 14:00:00,46.731056564044884,-116.9971494584878
2021-09-04 15:00:00,46.73083116053777,-116.99750024451772
2021-09-04 16:00:00,46.73145089838117,-116.99748084137276
2021-09-04 17:00:00,46.73184191428617,-116.99697651101175
2021-09-04 18:00:00,46.731238567760045,-116.99620065899792
2021-09-04 19:00:00,46.7322036763776,-116.99698707657507
2021-09-04 20:00:00,46.73211955441386,-116.99638476555565
2021-09-04 21:00:00,46.73150189905323,-116.99637403804299
2021-09-04 22:00:00,46.73198551988339,-116.99715271694836
2021-09-04 23:00:00,46.73310419883515,-116.9991605403378
2021-09-05 00:00:00,46.73352475515195,-116.99870592775305
2021-09-05 01:00:00,46.73362473886386,-116.99721564538447
2021-09-05 02:00:00,46.73358960734639,-116.99820911682887
2021-09-05 03:00:00,46.733397816570225,-116.99908724804806
2021-09-05 04:00:00,46.73370637925612,-116.99864329329863
2021-09-05 05:00:00,46.73378363825273,-116.99812646999617
2021-09-05 06:00:00,46.73302782848318,-116.9976178807902
2021-09-05 07:00:00,46.73303251185411,-116.99711810780227
